sku_id,item_group_id,link,product_category,title,product_type,product_category_id,title_nouns,product_category_convert,product_type_convert,diff_rate,diff_rate_cat
778776,22677,https://www.habitat.co.uk/cuscino-navy-velvet-left-hande-chaise-sofa-778776?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrim&istBid=t,Furniture > Sofas,Cuscino Navy Blue Velvet Left-Arm Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,navy sofa chaise velvet blue,sofa,corner sofa armchair chaise,100,100
778768,22669,https://www.habitat.co.uk/cuscino-orange-velvet-right-hand-chaise-sofa-778768?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrit&istBid=t,Furniture > Sofas,Cuscino Orange Velvet Right-Arm Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,orange sofa velvet chaise,sofa,corner sofa armchair chaise,100,100
778769,22670,https://www.habitat.co.uk/cuscino-sage-velvet-right-hand-chaise-sofa-778769?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrix&istBid=t,Furniture > Sofas,Cuscino Sage Green Velvet Right-Arm Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,sofa sage green chaise velvet,sofa,corner sofa armchair chaise,100,100
778770,22671,https://www.habitat.co.uk/cuscino-navy-velvet-right-hand-chaise-sofa-778770?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttriw&istBid=t,Furniture > Sofas,Cuscino Navy Blue Velvet Right-Arm Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,navy sofa chaise velvet blue,sofa,corner sofa armchair chaise,100,100
778771,22672,https://www.habitat.co.uk/cuscino-emerald-velvet-right-hand-chaise-sofa-778771?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrii&istBid=t,Furniture > Sofas,Cuscino Emerald Green Velvet Right-Arm Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,sofa green chaise velvet emerald,sofa,corner sofa armchair chaise,100,100
778772,22673,https://www.habitat.co.uk/cuscino-dark-grey-velvet-left-hande-chaise-sofa-778772?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wliwtwmrp&istBid=t,Furniture > Sofas,Cuscino Dark Grey Velvet Left-Arm Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,grey sofa dark chaise velvet,sofa,corner sofa armchair chaise,100,100
778773,22674,https://www.habitat.co.uk/cuscino-purple-velvet-left-hande-chaise-sofa-778773?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrip&istBid=t,Furniture > Sofas,Cuscino Purple Velvet Left-Arm Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,velvet sofa purple chaise,sofa,corner sofa armchair chaise,100,100
778774,22675,https://www.habitat.co.uk/cuscino-orange-velvet-left-hande-chaise-sofa-778774?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrir&istBid=t,Furniture > Sofas,Cuscino Orange Velvet Left Hand-Arm Sofa,Sofas & Armchairs > Corner & chaise sofas,460,orange left sofa velvet,sofa,corner sofa armchair chaise,100,100
778775,22676,https://www.habitat.co.uk/cuscino-sage-velvet-left-hande-chaise-sofa-778775?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttril&istBid=t,Furniture > Sofas,Cuscino Sage Green Velvet Left-Arm Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,sofa sage green chaise velvet,sofa,corner sofa armchair chaise,100,100
778777,22678,https://www.habitat.co.uk/cuscino-emerald-velvet-left-hande-chaise-sofa-778777?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttriq&istBid=t,Furniture > Sofas,Cuscino Emerald Green Velvet Left-Arm Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,sofa green chaise velvet emerald,sofa,corner sofa armchair chaise,100,100
778785,22686,https://www.habitat.co.uk/cuscino-light-grey-textured-fabric-right-hand-chaise-sofa-778785?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrpl&istBid=t,Furniture > Sofas,Cuscino Light Grey Textured FaBric Right-Arm Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,grey sofa light fabric chaise,sofa,corner sofa armchair chaise,100,100
778778,22679,https://www.habitat.co.uk/cuscino-black-and-white-textured-fabric-right-hand-corner-sofa-778778?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttria&istBid=t,Furniture > Sofas,Cuscino Black And White Textured FaBric Right-Arm Corner Sofa,Sofas & Armchairs > Corner & chaise sofas,460,sofa white black fabric corner,sofa,corner sofa armchair chaise,100,100
1780955,23561,https://www.habitat.co.uk/axel-charcoal-fabric-3-seater-sofa-bed-1780955?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlppaammi&istBid=t,Furniture > Sofas,Axel Charcoal Grey FaBric 3 Seater Sofa Bed,Sofas & Armchairs > Sofa beds,460,grey sofa charcoal fabric bed,sofa,bed sofa armchair,100,100
779280,22888,https://www.habitat.co.uk/fenner-charcoal-fabric-right-hand-4-seater-chaise-sofa-779280?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wliwtwmlm&istBid=t,Furniture > Sofas,Fenner Charcoal Grey FaBric Right-Hand 4 Seater Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,grey sofa charcoal fabric chaise,sofa,corner sofa armchair chaise,100,100
778779,22680,https://www.habitat.co.uk/cuscino-light-grey-textured-fabric-right-hand-corner-sofa-778779?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrpt&istBid=t,Furniture > Sofas,Cuscino Light Grey Textured FaBric Right-Arm Corner Sofa,Sofas & Armchairs > Corner & chaise sofas,460,grey sofa light fabric corner,sofa,corner sofa armchair chaise,100,100
778781,22682,https://www.habitat.co.uk/cuscino-black-and-white-left-arm-corner-sofa-778781?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrpw&istBid=t,Furniture > Sofas,Cuscino Black And White Left-Arm Corner Sofa,Sofas & Armchairs > Corner & chaise sofas,460,white black sofa corner,sofa,corner sofa armchair chaise,100,100
385261,18625,https://www.habitat.co.uk/chester-charcoal-tweed-wool-mix-2-seater-sofa-oak-stained-feet-385261?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxpaaatw&istBid=t,Furniture > Sofas,Chester Charcoal Grey Tweed Wool Mix 2 Seater Sofa,Super Savings > Sofa Super Savings > SofasSofas & Armchairs > Sofas & Armchairs > Shop by collectionNOT VISIBLE CATEGORIES > Disc LinesSofas & Armchairs,460,grey sofa charcoal wool tweed chester mix,sofa,sofassofa sofa armchair disc visible by category shop collectionnot linessofa super saving,100,100
778782,22683,https://www.habitat.co.uk/cuscino-light-grey-textured-fabric-left-arm-corner-sofa-778782?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrpi&istBid=t,Furniture > Sofas,Cuscino Light Grey Textured FaBric Left-Arm Corner Sofa,Sofas & Armchairs > Corner & chaise sofas,460,grey sofa light fabric corner,sofa,corner sofa armchair chaise,100,100
778783,22684,https://www.habitat.co.uk/cuscino-charcoal-textured-fabric-left-arm-corner-sofa-778783?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrpp&istBid=t,Furniture > Sofas,Cuscino Charcoal Grey Textured FaBric Left-Arm Corner Sofa,Sofas & Armchairs > Corner & chaise sofas,460,grey sofa charcoal fabric corner,sofa,corner sofa armchair chaise,100,100
778784,22685,https://www.habitat.co.uk/cuscino-black-and-white-right-hand-chaise-sofa-778784?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrpr&istBid=t,Furniture > Sofas,Cuscino Black And White Right-Arm Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,white black sofa chaise,sofa,corner sofa armchair chaise,100,100
778808,22709,https://www.habitat.co.uk/cuscino-teal-wool-tweed-right-hand-chaise-sofa-778808?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrla&istBid=t,Furniture > Sofas,Cuscino Teal Green Wool Tweed Right-Arm Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,sofa wool green chaise tweed teal,sofa,corner sofa armchair chaise,100,100
778809,22710,https://www.habitat.co.uk/cuscino-navy-wool-tweed-right-hand-chaise-sofa-778809?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrmt&istBid=t,Furniture > Sofas,Cuscino Navy Blue Wool Tweed Right-Arm Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,navy sofa wool tweed chaise blue,sofa,corner sofa armchair chaise,100,100
778810,22711,https://www.habitat.co.uk/cuscino-charcoal-wool-tweed-right-hand-chaise-sofa-778810?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrmx&istBid=t,Furniture > Sofas,Cuscino Charcoal Grey Wool Tweed Right-Arm Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,grey sofa charcoal wool tweed chaise,sofa,corner sofa armchair chaise,100,100
779309,22903,https://www.habitat.co.uk/fenner-emerald-green-velvet-left-hand-4-seater-corner-sofa-779309?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttltp&istBid=t,Furniture > Sofas,Fenner Emerald Green Velvet Left-Hand 4 Seater Corner Sofa,Sofas & Armchairs > Corner & chaise sofas,460,sofa green emerald corner velvet,sofa,corner sofa armchair chaise,100,100
779294,22895,https://www.habitat.co.uk/fenner-emerald-green-velvet-right-hand-4-seater-chaise-sofa-779294?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttram&istBid=t,Furniture > Sofas,Fenner Emerald Green Velvet Right-Hand 4 Seater Chaise Sofa,Sofas & Armchairs > Corner & chaise sofas,460,sofa green chaise velvet emerald,sofa,corner sofa armchair chaise,100,100
779295,22896,https://www.habitat.co.uk/fenner-charcoal-fabric-left-hand-4-seater-corner-sofa-779295?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wliwtwmlq&istBid=t,Furniture > Sofas,Fenner Charcoal Grey FaBric Left-Hand 4 Seater Corner Sofa,Sofas & Armchairs > Corner & chaise sofas,460,grey sofa charcoal fabric corner,sofa,corner sofa armchair chaise,100,100
779296,22897,https://www.habitat.co.uk/fenner-grey-fabric-left-hand-4-seater-corner-sofa-779296?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttraq&istBid=t,Furniture > Sofas,Fenner Grey FaBric Left-Hand 4 Seater Corner Sofa,Sofas & Armchairs > Corner & chaise sofas,460,fabric grey sofa corner,sofa,corner sofa armchair chaise,100,100
779298,22898,https://www.habitat.co.uk/fenner-teal-fabric-left-hand-4-seater-corner-sofa-779298?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttraa&istBid=t,Furniture > Sofas,Fenner Teal Blue FaBric Left-Hand 4 Seater Corner Sofa,Sofas & Armchairs > Corner & chaise sofas,460,sofa fabric corner teal blue,sofa,corner sofa armchair chaise,100,100
778780,22681,https://www.habitat.co.uk/cuscino-charcoal-textured-fabric-right-hand-corner-sofa-778780?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttrpx&istBid=t,Furniture > Sofas,Cuscino Charcoal Grey Textured FaBric Right-Arm Corner Sofa,Sofas & Armchairs > Corner & chaise sofas,460,grey sofa charcoal fabric corner,sofa,corner sofa armchair chaise,100,100
384708,17834,https://www.habitat.co.uk/spencer-navy-velvet-2-seater-sofa-oak-legs-384708?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wliwtwpwx&istBid=t,Furniture > Sofas,Spencer Navy Blue Velvet 2 Seater Sofa Oak Legs,Sofas & Armchairs > Sofas & Armchairs > Shop by collectionSofas & Armchairs,460,navy sofa spencer oak leg velvet blue,sofa,sofa armchair by collectionsofa shop,100,100
1784552,25812,https://www.habitat.co.uk/swift-dusty-pink-velvet-3-seater-sofa-1784552?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=itlxmiimp&istBid=t,Furniture > Sofas,Swift Dusty Rose Velvet 3 Seater Sofa,Super Savings > Sofa Super Savings > SofasSofas & Armchairs > Sofas & Armchairs > Shop by collectionSofas & Armchairs,460,rose sofa velvet swift,sofa,sofassofa sofa armchair by shop collectionsofa super saving,100,100
385790,17791,https://www.habitat.co.uk/chester-385790?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wliwtwpxq&istBid=t,Furniture > Sofas,Chester Blue Leather 3 Seater Sofa,Super Savings > Sofa Super Savings > SofasSofas & Armchairs > Sofas & Armchairs > Shop by collectionNOT VISIBLE CATEGORIES > Disc LinesSofas & Armchairs,460,leather blue sofa chester,sofa,sofassofa sofa armchair disc visible by category shop collectionnot linessofa super saving,100,100
385266,20072,https://www.habitat.co.uk/chester-charcoal-tweed-wool-mix-3-seater-sofa-chaise-oak-feet-385266?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrtttpp&istBid=t,Furniture > Sofas,"Chester Charcoal Grey Tweed Wool Mix 3 Seater Reversible Sofa Chaise, Oak Feet",Super Savings > Sofa Super Savings > SofasSofas & Armchairs > Sofas & Armchairs > Shop by collectionNOT VISIBLE CATEGORIES > Disc LinesSofas & Armchairs,460,grey sofa chaise charcoal wool oak foot tweed chester reversible mix,sofa,sofassofa sofa armchair disc visible by category shop collectionnot linessofa super saving,100,100
385268,20073,https://www.habitat.co.uk/chester-charcoal-tweed-wool-mix-right-arm-corner-sofa-oak-feet-385268?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrtttpr&istBid=t,Furniture > Sofas,Chester Charcoal Grey Tweed Wool Mix Right-Arm Corner Sofa,Sofas & Armchairs > Shop By Material > Wool sofas,460,grey sofa charcoal wool tweed chester corner mix,sofa,material armchair wool by sofa shop,100,100
385274,20074,https://www.habitat.co.uk/chester-charcoal-tweed-wool-mix-left-arm-corner-sofa-oak-stained-feet-385274?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxlqaawt&istBid=t,Furniture > Sofas,Chester Charcoal Grey Tweed Wool Mix Left-Arm Corner Sofa,Super Savings > Sofa Super Savings > SofasSofas & Armchairs > Sofas & Armchairs > Shop by collectionNOT VISIBLE CATEGORIES > Disc LinesSofas & Armchairs,460,grey sofa charcoal wool tweed chester corner mix,sofa,sofassofa sofa armchair disc visible by category shop collectionnot linessofa super saving,100,100
385288,20076,https://www.habitat.co.uk/chester-navy-tweed-wool-mix-3-seater-sofa-chaise-oak-dark-stained-feet-385288?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrtttpl&istBid=t,Furniture > Sofas,Chester Navy Blue Tweed Wool Mix 3 Reversible Seater Sofa Chaise,Sofas & Armchairs > Corner & chaise sofas,460,navy chaise sofa wool tweed chester reversible mix blue,sofa,corner sofa armchair chaise,100,100
385289,20077,https://www.habitat.co.uk/chester-navy-tweed-wool-mix-right-arm-corner-sofa-dark-stained-feet-385289?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxmmqrml&istBid=t,Furniture > Sofas,"Chester Navy Blue Tweed Wool Mix Right-Arm Corner Sofa, Dark Feet",Sofas & Armchairs > Corner & chaise sofas,460,navy sofa wool foot dark tweed chester corner mix blue,sofa,corner sofa armchair chaise,100,100
385295,20078,https://www.habitat.co.uk/chester-navy-tweed-wool-mix-left-arm-corner-sofa-dark-stained-feet-385295?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxlqaawx&istBid=t,Furniture > Sofas,"Chester Navy Blue Tweed Wool Mix Left-Arm Corner Sofa, Dark Feet",Sofas & Armchairs > Corner & chaise sofas,460,navy sofa wool foot dark tweed chester corner mix blue,sofa,corner sofa armchair chaise,100,100
385307,20080,https://www.habitat.co.uk/chester-navy-fabric-3-seater-sofa-chaise-oak-feet-385307?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrtttpm&istBid=t,Furniture > Sofas,"Chester Navy Blue FaBric 3 Seater Reversible Sofa Chaise, Oak Feet",Super Savings > Sofa Super Savings > SofasSofas & Armchairs > Sofas & Armchairs > Shop by collectionNOT VISIBLE CATEGORIES > Disc LinesSofas & Armchairs,460,navy chaise sofa oak fabric foot chester reversible blue,sofa,sofassofa sofa armchair disc visible by category shop collectionnot linessofa super saving,100,100
385308,20081,https://www.habitat.co.uk/chester-navy-tweed-wool-mix-right-arm-corner-sofa-oak-feet-385308?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxlqaaww&istBid=t,Furniture > Sofas,"Chester Navy Blue Tweed Wool Mix Right-Arm Corner Sofa, Oak Feet",Super Savings > Sofa Super Savings > SofasSofas & Armchairs > Sofas & Armchairs > Shop by collectionNOT VISIBLE CATEGORIES > Disc LinesSofas & Armchairs,460,navy sofa wool oak foot tweed chester corner mix blue,sofa,sofassofa sofa armchair disc visible by category shop collectionnot linessofa super saving,100,100
385826,20087,https://www.habitat.co.uk/chester-grey-leather-chaise-sofa-oak-stained-feet-385826?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrtttpa&istBid=t,Furniture > Sofas,"Chester Grey Leather 3 Seater Chaise Sofa, Oak Stained Feet",Super Savings > Sofa Super Savings > SofasChristmas > Christmas Delivery > Leather Sofas for ChristmasSofas & Armchairs > Sofas & Armchairs > Shop by collectionNOT VISIBLE CATEGORIES > Disc LinesSofas & Armchairs,460,grey sofa leather oak foot chaise chester,sofa,sofa armchair leather christma delivery for disc visible by category shop collectionnot linessofa super saving christmassofa sofaschristma,100,100
150558,20506,https://www.habitat.co.uk/jerry-yellow-dining-chair-150558?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrtttmm&istBid=t,Furniture > Chairs,Jerry Yellow Dining Chair With Solid Oak Legs,Furniture > Dining Room > Chairs & benches,443,yellow jerry oak leg dining solid chair,chair,room dining chair bench,100,100
1783622,25320,https://www.habitat.co.uk/jerry-set-of-six-grey-dining-chairs-with-walnut-stained-legs-1783622?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wqxlxwwmr&istBid=t,Furniture > Chairs,Jerry Set Of 6 Grey Dining Chairs With Walnut-Stained Legs,Furniture > Dining Room > Dining sets,443,grey jerry leg dining chair set,chair,room dining set,100,20
420391,20276,https://www.habitat.co.uk/rupert-navy-velvet-corner-sofa-420391?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrtttrt&istBid=t,Furniture > Sofas,Rupert Navy Blue Velvet Reversible Corner Sofa,Sofas & Armchairs > Corner & chaise sofas,460,navy sofa corner rupert reversible velvet blue,sofa,corner sofa armchair chaise,100,100
420395,20279,https://www.habitat.co.uk/rupert-navy-velvet-2-seat-sofa-420395?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxmmqrmm&istBid=t,Furniture > Sofas,Rupert Navy Blue Velvet 2 Seater Sofa,Sofas & Armchairs > 2 seater sofas,460,navy sofa rupert velvet blue,sofa,sofa seater armchair,100,100
420399,20282,https://www.habitat.co.uk/rupert-navy-velvet-3-seat-sofa-420399?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wliwtwrrr&istBid=t,Furniture > Sofas,Rupert Navy Blue Velvet 4 Seater Sofa,Sofas & Armchairs > 4 seater sofas,460,navy sofa rupert velvet blue,sofa,sofa seater armchair,100,100
420426,20301,https://www.habitat.co.uk/rupert-purple-velvet-corner-sofa-420426?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrtttrx&istBid=t,Furniture > Sofas,Rupert Purple Velvet Reversible Corner Sofa,Sofas & Armchairs > Corner & chaise sofas,460,sofa purple corner rupert reversible velvet,sofa,corner sofa armchair chaise,100,100
420427,20302,https://www.habitat.co.uk/rupert-orange-velvet-corner-sofa-420427?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrtttrw&istBid=t,Furniture > Sofas,Rupert Orange Velvet Reversible Corner Sofa,Sofas & Armchairs > Corner & chaise sofas,460,sofa corner orange rupert reversible velvet,sofa,corner sofa armchair chaise,100,100
420439,20303,https://www.habitat.co.uk/rupert-sage-velvet-corner-sofa-420439?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrtttri&istBid=t,Furniture > Sofas,Rupert Sage Green Velvet Reversible Corner Sofa,Sofas & Armchairs > Corner & chaise sofas,460,sofa corner sage green rupert reversible velvet,sofa,corner sofa armchair chaise,100,100
420440,20304,https://www.habitat.co.uk/rupert-green-velvet-corner-sofa-420440?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrtttrp&istBid=t,Furniture > Sofas,Rupert Green Velvet Reversible Corner Sofa,Sofas & Armchairs > Corner & chaise sofas,460,sofa corner green rupert reversible velvet,sofa,corner sofa armchair chaise,100,100
384879,19994,https://www.habitat.co.uk/chester-natural-textured-fabric-left-arm-corner-sofa-oak-stained-feet-384879?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrtttti&istBid=t,Furniture > Sofas,"Chester Natural Textured FaBric Left-Arm Corner Sofa, Oak Feet",Super Savings > Sofa Super Savings > SofasSofas & Armchairs > Sofas & Armchairs > Shop by collectionNOT VISIBLE CATEGORIES > Disc LinesSofas & Armchairs,460,sofa natural oak fabric foot chester corner,sofa,sofassofa sofa armchair disc visible by category shop collectionnot linessofa super saving,100,100
384872,19992,https://www.habitat.co.uk/chester-natural-fabric-3-seater-chaise-sofa-oak-feet-384872?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttttw&istBid=t,Furniture > Sofas,"Chester Natural FaBric 3 Seater Reversible Chaise Sofa, Oak Feet",Super Savings > Sofa Super Savings > SofasSofas & Armchairs > Sofas & Armchairs > Shop by collectionNOT VISIBLE CATEGORIES > Disc LinesSofas & Armchairs,460,sofa natural oak fabric foot chaise chester reversible,sofa,sofassofa sofa armchair disc visible by category shop collectionnot linessofa super saving,100,100
362889,19127,https://www.habitat.co.uk/chester-grey-leather-3-seater-sofa-dark-stained-feet-362889?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxlqaqal&istBid=t,Furniture > Sofas,Chester Grey Leather 3 Seater Sofa,Sofas & Armchairs > 3 seater sofas,460,leather grey sofa chester,sofa,sofa seater armchair,100,100
384862,19990,https://www.habitat.co.uk/chester-natural-textured-fabric-left-arm-corner-sofa-dark-stained-feet-384862?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wlxrttttx&istBid=t,Furniture > Sofas,"Chester Natural FaBric Left-Arm Corner Sofa, Dark Feet",Sofas & Armchairs > Corner & chaise sofas,460,sofa natural fabric foot dark chester corner,sofa,corner sofa armchair chaise,100,100
253066,17986,https://www.habitat.co.uk/jerry-set-of-6-orange-dining-chairs-253066?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wliwxrmxr&istBid=t,Furniture > Chairs,Jerry Set Of 6 Orange Dining Chairs,Furniture > Dining Room > Dining sets,443,jerry orange dining chair set,chair,room dining set,100,20
1783621,25319,https://www.habitat.co.uk/jerry-set-of-four-grey-dining-chairs-with-walnut-stained-legs-1783621?istCompanyId=25ebb945-5a4c-4a3c-99e5-3abea8ce47c0&istFeedId=562df97e-030e-44b0-8654-5717152e4243&istItemId=wqxlxwwmp&istBid=t,Furniture > Chairs,Jerry Set Of 4 Grey Dining Chairs With Walnut-Stained Legs,Furniture > Dining Room > Dining sets,443,grey jerry leg dining chair set,chair,room dining set,100,20
